time,Orientation_1,Orientation_2,Orientation_3,Acceleration_1,Acceleration_2,Acceleration_3,AngularVelocity_1,AngularVelocity_2,AngularVelocity_3,MagneticField_1,MagneticField_2,MagneticField_3
0,3.92699081698724,0.0109083078249646,0.0174532925199433,0.189999997615814,-0.0399999991059303,9.80000019073486,0.00109083078249646,0.00218166156499291,0.00109083078249646,17.75,-16.5,24.375
0.13,3.92699081698724,0.0109083078249646,0.0174532925199433,0.230000004172325,-0.0599999986588955,9.81999969482422,-0.00109083078249646,-0.00218166156499291,-0.00109083078249646,17.0625,-16.0625,24.6875
0.256,3.92699081698724,0.0109083078249646,0.0174532925199433,0.200000002980232,-0.0500000007450581,9.82999992370605,-0.00109083078249646,-0.00327249234748937,0,17.5,-15.25,23.5625
0.382,3.92699081698724,0.0109083078249646,0.0174532925199433,0.230000004172325,-0.0700000002980232,9.81999969482422,-0.00109083078249646,-0.00109083078249646,0.00109083078249646,17.0625,-16.75,25.1875
0.507,3.92699081698724,0.0109083078249646,0.0174532925199433,0.200000002980232,-0.0299999993294477,9.81999969482422,0.00109083078249646,-0.00545415391248228,-0.00218166156499291,17.0625,-16.5,24.375
0.631,3.92699081698724,0.0109083078249646,0.0174532925199433,0.180000007152557,-0.0599999986588955,9.85000038146973,0,-0.00327249234748937,0,17.0625,-16.0625,22.75
0.758,3.92699081698724,0.0109083078249646,0.0174532925199433,0.200000002980232,-0.0700000002980232,9.78999996185303,-0.00109083078249646,0.00109083078249646,0,17.0625,-16.75,23.5625
0.881,3.92699081698724,0.0109083078249646,0.0174532925199433,0.180000007152557,-0.0900000035762787,9.81999969482422,-0.00218166156499291,0.00327249234748937,-0.00218166156499291,17.0625,-16.5,23.5625
1.008,3.92699081698724,0.0109083078249646,0.0174532925199433,0.180000007152557,-0.0599999986588955,9.81999969482422,-0.00109083078249646,0.00109083078249646,-0.00109083078249646,16.75,-16.0625,24
1.131,3.92699081698724,0.0109083078249646,0.0174532925199433,0.180000007152557,-0.0799999982118607,9.82999992370605,0,0,0.00109083078249646,16.75,-15.6875,24
1.255,3.92699081698724,0.0109083078249646,0.0174532925199433,0.150000005960464,-0.0700000002980232,9.80000019073486,0,0.00327249234748937,0.00218166156499291,17.0625,-15.6875,24.375
1.378,3.92699081698724,0.0109083078249646,0.0174532925199433,0.170000001788139,-0.0900000035762787,9.81999969482422,0.00327249234748937,0.00327249234748937,0.00109083078249646,17.0625,-16.5,23.5625
1.506,3.92699081698724,0.0109083078249646,0.0174532925199433,0.159999996423721,-0.0700000002980232,9.84000015258789,0.00109083078249646,0.00218166156499291,-0.00109083078249646,17.0625,-15.6875,23.5625
1.628,3.92699081698724,0.0109083078249646,0.0174532925199433,0.170000001788139,-0.0799999982118607,9.8100004196167,0,-0.00218166156499291,0,17.0625,-16.5,24.375
1.756,3.92699081698724,0.0109083078249646,0.0174532925199433,0.180000007152557,-0.0799999982118607,9.8100004196167,-0.00109083078249646,0,-0.00218166156499291,17.0625,-16.5,24.6875
1.878,3.92699081698724,0.0109083078249646,0.0174532925199433,0.150000005960464,-0.0900000035762787,9.80000019073486,0,0,-0.00218166156499291,17.0625,-15.6875,24.375
2.003,3.92699081698724,0.0109083078249646,0.0174532925199433,0.170000001788139,-0.0599999986588955,9.82999992370605,0,-0.00327249234748937,-0.00109083078249646,16,-16.0625,24.6875
2.128,3.92699081698724,0.0109083078249646,0.0174532925199433,0.180000007152557,-0.0900000035762787,9.82999992370605,0.00327249234748937,-0.00109083078249646,0,16.75,-16.0625,23.1875
2.254,3.92699081698724,0.0109083078249646,0.0174532925199433,0.150000005960464,-0.0900000035762787,9.85000038146973,-0.00218166156499291,-0.00109083078249646,0,17.0625,-15.25,23.5625
2.377,3.92699081698724,0.0109083078249646,0.0174532925199433,0.159999996423721,-0.0799999982118607,9.8100004196167,-0.00109083078249646,0.00109083078249646,-0.00109083078249646,17.5,-16.0625,24.375
2.499,3.92699081698724,0.0109083078249646,0.0174532925199433,0.150000005960464,-0.0500000007450581,9.85000038146973,-0.00218166156499291,0,-0.00218166156499291,16.75,-15.25,24.375
2.626,3.92699081698724,0.0109083078249646,0.0174532925199433,0.159999996423721,-0.0900000035762787,9.84000015258789,0,0.00218166156499291,0.00218166156499291,17.0625,-16.0625,25.5
2.75,3.92699081698724,0.0109083078249646,0.0174532925199433,0.159999996423721,-0.0700000002980232,9.81999969482422,0,-0.00109083078249646,-0.00218166156499291,17.0625,-16.75,23.1875
2.876,3.92699081698724,0.0109083078249646,0.0174532925199433,0.170000001788139,-0.100000001490116,9.8100004196167,0,-0.00218166156499291,0.00109083078249646,17.5,-16.0625,24
2.998,3.92699081698724,0.0109083078249646,0.0174532925199433,0.170000001788139,-0.0700000002980232,9.85000038146973,0,0,-0.00109083078249646,16.375,-15.6875,24
3.126,3.92699081698724,0.0109083078249646,0.0174532925199433,0.150000005960464,-0.0700000002980232,9.84000015258789,0.00109083078249646,0.00218166156499291,0.00109083078249646,17.0625,-16.5,23.1875
3.248,3.92699081698724,0.0109083078249646,0.0174532925199433,0.150000005960464,-0.0700000002980232,9.82999992370605,0,0,-0.00109083078249646,17.0625,-15.6875,24
3.375,3.92699081698724,0.0109083078249646,0.0174532925199433,0.159999996423721,-0.0700000002980232,9.81999969482422,-0.00109083078249646,0,0,17.0625,-16.0625,24.375
3.498,3.92699081698724,0.0109083078249646,0.0174532925199433,0.170000001788139,-0.0900000035762787,9.82999992370605,0,0.00218166156499291,-0.00109083078249646,17.0625,-16.5,24.375
3.623,3.92699081698724,0.0109083078249646,0.0174532925199433,0.159999996423721,-0.0799999982118607,9.84000015258789,-0.00109083078249646,0.00109083078249646,0,17.0625,-16.0625,23.1875
3.747,3.92699081698724,0.0109083078249646,0.0174532925199433,0.150000005960464,-0.0799999982118607,9.82999992370605,-0.00109083078249646,0.00109083078249646,-0.00109083078249646,18.1875,-16.0625,24
3.873,3.92699081698724,0.0109083078249646,0.0174532925199433,0.170000001788139,-0.0900000035762787,9.84000015258789,0.00218166156499291,0,-0.00218166156499291,17.0625,-16.0625,23.1875
3.997,3.92699081698724,0.0109083078249646,0.0174532925199433,0.180000007152557,-0.0700000002980232,9.82999992370605,-0.00218166156499291,0,0.00109083078249646,16.75,-16.5,24.375
4.122,3.92699081698724,0.0109083078249646,0.0174532925199433,0.180000007152557,-0.0900000035762787,9.84000015258789,-0.00109083078249646,0.00218166156499291,0.00109083078249646,17.0625,-15.6875,24
4.248,3.92699081698724,0.0109083078249646,0.0174532925199433,0.200000002980232,-0.0500000007450581,9.84000015258789,0,0,0.00109083078249646,17.75,-16.5,24
