time,Orientation_1,Orientation_2,Orientation_3,Acceleration_1,Acceleration_2,Acceleration_3,AngularVelocity_1,AngularVelocity_2,AngularVelocity_3,MagneticField_1,MagneticField_2,MagneticField_3
0,4.06879881871178,0.00545415391248228,0.0152716309549504,0.140000000596046,-0.0799999982118607,9.8100004196167,0.00109083078249646,0.00109083078249646,0,21.0625,-15.375,24.375
0.125,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0700000002980232,9.8100004196167,-0.00109083078249646,-0.00436332312998582,0,21.0625,-16.1875,23.5625
0.25,4.06879881871178,0.00545415391248228,0.0152716309549504,0.150000005960464,-0.100000001490116,9.85000038146973,0,-0.00218166156499291,0,21.0625,-16.1875,24
0.373,4.06879881871178,0.00545415391248228,0.0152716309549504,0.159999996423721,-0.0599999986588955,9.8100004196167,0.00218166156499291,-0.00109083078249646,0.00109083078249646,21.0625,-16.1875,22.75
0.498,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0799999982118607,9.80000019073486,-0.00218166156499291,0.00436332312998582,0,20.375,-16.1875,22.375
0.623,4.06879881871178,0.00545415391248228,0.0152716309549504,0.150000005960464,-0.0700000002980232,9.8100004196167,0,-0.00109083078249646,-0.00109083078249646,20.75,-16.1875,24.375
0.747,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0900000035762787,9.84000015258789,0.00109083078249646,0.00327249234748937,0.00109083078249646,20.375,-16.1875,23.5625
0.87,4.06879881871178,0.00545415391248228,0.0152716309549504,0.150000005960464,-0.0599999986588955,9.84000015258789,0.00109083078249646,0.00218166156499291,0.00109083078249646,20.375,-16.1875,25.1875
0.994,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0799999982118607,9.84000015258789,-0.00109083078249646,-0.00327249234748937,0.00109083078249646,21.5,-16.5,24.6875
1.119,4.06879881871178,0.00545415391248228,0.0152716309549504,0.180000007152557,-0.0599999986588955,9.81999969482422,0,-0.00218166156499291,-0.00109083078249646,20.75,-15.375,24.375
1.243,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0799999982118607,9.85000038146973,0.00109083078249646,-0.00109083078249646,0.00218166156499291,20.75,-16.1875,24
1.368,4.06879881871178,0.00545415391248228,0.0152716309549504,0.189999997615814,-0.0599999986588955,9.81999969482422,0,-0.00218166156499291,0.00109083078249646,20.75,-15.75,23.5625
1.492,4.06879881871178,0.00545415391248228,0.0152716309549504,0.180000007152557,-0.0599999986588955,9.84000015258789,-0.00109083078249646,0,0,20.375,-16.5,24.6875
1.618,4.06879881871178,0.00545415391248228,0.0152716309549504,0.159999996423721,-0.0599999986588955,9.81999969482422,0,0,0,20.375,-15.375,23.5625
1.742,4.06879881871178,0.00545415391248228,0.0152716309549504,0.159999996423721,-0.0700000002980232,9.82999992370605,-0.00109083078249646,0,-0.00109083078249646,20.375,-15.75,24
1.869,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0399999991059303,9.81999969482422,-0.00109083078249646,-0.00327249234748937,0.00109083078249646,20.375,-16.1875,23.5625
1.993,4.06879881871178,0.00545415391248228,0.0152716309549504,0.180000007152557,-0.0900000035762787,9.84000015258789,0,0.00218166156499291,0.00218166156499291,21.0625,-16.75,24
2.119,4.06879881871178,0.00545415391248228,0.0152716309549504,0.159999996423721,-0.0500000007450581,9.81999969482422,-0.00109083078249646,0.00218166156499291,0,20.75,-16.5,24.6875
2.243,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0799999982118607,9.84000015258789,0,-0.00218166156499291,-0.00109083078249646,20.375,-16.5,24
2.368,4.06879881871178,0.00545415391248228,0.0152716309549504,0.180000007152557,-0.0799999982118607,9.81999969482422,-0.00327249234748937,0,-0.00109083078249646,20.375,-16.5,23.1875
2.492,4.06879881871178,0.00545415391248228,0.0152716309549504,0.159999996423721,-0.0799999982118607,9.81999969482422,-0.00218166156499291,0.00218166156499291,0.00327249234748937,21.0625,-15.75,24
2.616,4.06879881871178,0.00545415391248228,0.0152716309549504,0.180000007152557,-0.0599999986588955,9.82999992370605,0.00109083078249646,0.00436332312998582,0,20.375,-16.1875,23.1875
2.74,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0799999982118607,9.8100004196167,0,0.00218166156499291,0.00109083078249646,20.375,-15.375,23.5625
2.864,4.06879881871178,0.00545415391248228,0.0152716309549504,0.180000007152557,-0.0900000035762787,9.8100004196167,-0.00109083078249646,0.00218166156499291,0.00109083078249646,20.375,-15.75,23.1875
2.989,4.06879881871178,0.00545415391248228,0.0152716309549504,0.159999996423721,-0.0700000002980232,9.82999992370605,0.00109083078249646,0,-0.00109083078249646,20.375,-15.75,23.5625
3.111,4.06879881871178,0.00545415391248228,0.0152716309549504,0.180000007152557,-0.0799999982118607,9.84000015258789,0,-0.00218166156499291,-0.00109083078249646,20.375,-16.1875,23.5625
3.237,4.06879881871178,0.00545415391248228,0.0152716309549504,0.170000001788139,-0.0900000035762787,9.84000015258789,0,-0.00109083078249646,0,20.75,-15.375,24.375
