time,Orientation_1,Orientation_2,Orientation_3,Acceleration_1,Acceleration_2,Acceleration_3,AngularVelocity_1,AngularVelocity_2,AngularVelocity_3,MagneticField_1,MagneticField_2,MagneticField_3
0,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.270000010728836,0.00999999977648258,9.8100004196167,-0.00109083078249646,0.00109083078249646,-0.00109083078249646,28.75,5.25,25.25
0.126,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0299999993294477,9.80000019073486,0.00109083078249646,0.00109083078249646,-0.00109083078249646,29.1875,4.5,25.5625
0.25,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.259999990463257,0,9.82999992370605,-0.00109083078249646,-0.00218166156499291,0,28.75,5.25,26.0625
0.377,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.25,0.0199999995529652,9.78999996185303,-0.00109083078249646,-0.00109083078249646,-0.00218166156499291,28.75,5.25,25.5625
0.501,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.259999990463257,0,9.84000015258789,0.00327249234748937,-0.00109083078249646,0,28.5,5.5625,26.375
0.628,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.28999999165535,0.0299999993294477,9.82999992370605,-0.00109083078249646,0.00218166156499291,-0.00109083078249646,28.5,5.25,25.25
0.753,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0399999991059303,9.84000015258789,0.00218166156499291,0.00327249234748937,-0.00109083078249646,28.0625,5.25,26.0625
0.878,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.25,0.0199999995529652,9.81999969482422,0,0,-0.00218166156499291,28.75,4.875,25.5625
1.003,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.310000002384186,0.0199999995529652,9.82999992370605,-0.00218166156499291,0.00109083078249646,0.00109083078249646,28.0625,5.5625,25.5625
1.128,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.259999990463257,0.0500000007450581,9.82999992370605,-0.00109083078249646,0.00109083078249646,0,28.0625,5.25,26.0625
1.255,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.259999990463257,0.0299999993294477,9.86999988555908,-0.00218166156499291,0.00218166156499291,0.00109083078249646,28.5,4.875,26.0625
1.379,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.28999999165535,0.0199999995529652,9.82999992370605,-0.00109083078249646,0,0,28.5,6,26.375
1.507,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.28999999165535,0.0199999995529652,9.88000011444092,0,0.00218166156499291,-0.00109083078249646,28.75,4.5,26.75
1.631,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0299999993294477,9.81999969482422,-0.00109083078249646,0,-0.00109083078249646,28.5,4.875,26.0625
1.759,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.270000010728836,0.0199999995529652,9.84000015258789,-0.00109083078249646,-0.00109083078249646,0.00109083078249646,28.5,5.25,26.0625
1.883,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0299999993294477,9.85999965667725,-0.00109083078249646,-0.00109083078249646,0,28.75,4.875,25.25
2.01,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0299999993294477,9.81999969482422,0,-0.00218166156499291,0.00218166156499291,28.5,4.875,25.5625
2.134,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0299999993294477,9.82999992370605,0,0,0,29.1875,4.875,26.0625
2.26,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.28999999165535,0.0599999986588955,9.84000015258789,0.00327249234748937,-0.00109083078249646,0.00218166156499291,28.5,4.0625,26.0625
2.384,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0399999991059303,9.8100004196167,-0.00109083078249646,-0.00109083078249646,-0.00109083078249646,28.0625,4.5,26.0625
2.511,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0199999995529652,9.82999992370605,0,0.00218166156499291,0.00218166156499291,27.6875,4.5,26.375
2.636,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0199999995529652,9.8100004196167,0.00218166156499291,0.00109083078249646,0.00109083078249646,28.75,4.875,26.0625
2.762,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.28999999165535,0.0500000007450581,9.84000015258789,0.00327249234748937,0.00327249234748937,0,28.0625,5.5625,26.0625
2.888,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0399999991059303,9.81999969482422,0.00109083078249646,0.00109083078249646,-0.00109083078249646,28.0625,5.25,26.0625
3.013,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.300000011920929,0.0399999991059303,9.81999969482422,0.00218166156499291,0,-0.00109083078249646,28.0625,5.25,24.875
3.14,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.270000010728836,0.0399999991059303,9.82999992370605,-0.00109083078249646,0.00109083078249646,0.00218166156499291,28.5,5.25,25.5625
3.264,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0500000007450581,9.82999992370605,0.00109083078249646,0.00327249234748937,0.00109083078249646,28.75,4.875,26.0625
3.391,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.28999999165535,0.0500000007450581,9.82999992370605,-0.00218166156499291,0,0.00218166156499291,28.0625,4.875,26.375
3.513,4.87383193619416,-0.0098174770424681,0.0316340926923972,0.300000011920929,0.00999999977648258,9.78999996185303,0.0152716309549504,0.00436332312998582,-0.00327249234748937,28.0625,4.875,25.25
3.641,4.87383193619416,-0.0098174770424681,0.0316340926923972,0.28999999165535,0.0799999982118607,9.85999965667725,-0.00545415391248228,-0.00436332312998582,0.00218166156499291,28.0625,4.5,25.5625
3.763,4.87383193619416,-0.00872664625997165,0.0316340926923972,0.280000001192093,0.0599999986588955,9.85000038146973,0.0185441233024398,0.00109083078249646,0,28.5,5.25,25.5625
3.891,4.87383193619416,-0.0109083078249646,0.0316340926923972,0.28999999165535,0.0700000002980232,9.84000015258789,-0.0229074464324256,-0.00327249234748937,-0.00109083078249646,28.5,4.875,25.25
4.015,4.87383193619416,-0.0098174770424681,0.0316340926923972,0.300000011920929,-0.109999999403954,9.77999973297119,0.0261799387799149,0.00436332312998582,-0.173442094416937,28.5,4.875,24.875
4.142,4.88037692088914,-0.00763581547747519,0.0316340926923972,0.180000007152557,0.129999995231628,9.89000034332275,-0.124354709204596,0.00218166156499291,-0.0370882466048795,28.0625,4.5,26.0625
4.265,4.88583107480163,0.00109083078249646,0.0316340926923972,0.409999996423721,-0.0199999995529652,9.77999973297119,-0.0229074464324256,-0.00763581547747519,0,27.6875,4.5,26.0625
4.392,4.88474024401913,0.00545415391248228,0.0327249234748937,0.439999997615814,0.0299999993294477,9.88000011444092,-0.023998277214922,-0.00436332312998582,0.0283616003449079,28.75,5.5625,26.75
4.516,4.88255858245414,0.00327249234748937,0.0305432619099008,0.150000005960464,0.0299999993294477,9.88000011444092,-0.0261799387799149,-0.00654498469497874,0.062177354602298,27.6875,5.25,26.375
4.64,4.87710442854165,0.00327249234748937,0.0294524311274043,0.270000010728836,0.0799999982118607,9.78999996185303,0.0316340926923972,0.0207257848674327,0.0185441233024398,28.5,4.875,24.0625
4.766,4.87601359775916,0.00218166156499291,0.0283616003449079,0.270000010728836,-0.680000007152557,9.85000038146973,-0.0392699081698724,-0.00218166156499291,0.00763581547747519,27.25,4.0625,25.5625
4.892,4.87165027462917,0.00327249234748937,0.0283616003449079,0.25,-0.280000001192093,10.0699996948242,-0.00872664625997165,-0.0959931088596881,-0.0174532925199433,28.0625,5.25,26.0625
5.018,4.87601359775916,0.00436332312998582,0.0403607389523689,0.400000005960464,-0.00999999977648258,9.8100004196167,-0.00327249234748937,-0.207257848674327,-0.163624617374468,28.5,4.0625,26.0625
5.142,4.89019439793161,0.00436332312998582,0.0665406777322838,0.680000007152557,0.0900000035762787,9.21000003814697,-0.0916297857297023,-0.0185441233024398,0.100356431989674,28.5,3.75,24.0625
5.269,4.88364941323663,0.011999138607461,0.0752673239922555,0.800000011920929,-0.129999995231628,9.89000034332275,0.0392699081698724,-0.164715448156965,0.0599956930373051,27.6875,3.375,25.5625
5.393,4.87819525932415,0.00763581547747519,0.0949022780771917,0.810000002384186,-0.819999992847443,9.65999984741211,0.0556323699073192,-0.164715448156965,-0.0719948316447661,27.6875,3.375,23.375
5.52,4.88364941323663,0,0.114537232162128,1.13999998569489,0.180000007152557,9.76000022888184,0.0523598775598299,-0.141808001724539,-0.0349065850398866,27.25,3.375,23.6875
5.644,4.8934668902791,-0.0098174770424681,0.136353847812057,1.23000001907349,0.670000016689301,9.90999984741211,0.0927206165121988,-0.257436064669164,0.0654498469497874,28.0625,3.875,23.375
5.772,4.89128522871411,-0.0207257848674327,0.167987940504454,1.60000002384186,-0.209999993443489,9.6899995803833,0.0818123086872342,-0.366519142918809,-0.0665406777322838,27.25,3.875,22.1875
5.896,4.89892104419158,-0.0316340926923972,0.211621171804312,2.03999996185303,0.959999978542328,9.32999992370605,0.0174532925199433,-0.246527756844199,-0.0818123086872342,28.0625,2.75,18.5
6.021,4.91637433671153,-0.0392699081698724,0.241073602931717,2.38000011444092,0.189999997615814,9.34000015258789,0.00654498469497874,-0.173442094416937,-0.0316340926923972,27.25,2.75,19.6875
6.145,4.91855599827652,-0.0436332312998582,0.263981049364142,2.46000003814697,0.910000026226044,9.06999969482422,-0.0632681853847945,-0.197440371631859,0.181077909894412,27.25,3.5,17.6875
6.271,4.90655685966906,-0.0458148928648512,0.29561514205654,2.92000007629395,0.170000001788139,8.72999954223633,0.0589048622548086,-0.158170463461986,0.0643590161672909,27,2.0625,15.6875
6.393,4.87274110541167,-0.0458148928648512,0.325067573183944,3.08999991416931,-0.0299999993294477,8.8100004196167,0.10471975511966,-0.233437787454242,0.0152716309549504,27.0625,2.0625,15.6875
6.518,4.85746947445672,-0.0578140314723122,0.35997415822383,3.41000008583069,0.319999992847443,8.94999980926514,0.0839939702522271,-0.237801110584227,-0.0152716309549504,27.75,2.0625,14.75
6.644,4.84110701271927,-0.0676315085147803,0.388335758568738,3.5699999332428,0.740000009536743,8.42000007629395,-0.0174532925199433,-0.129808863117078,-0.0316340926923972,27.375,1.6875,12.375
6.769,4.83674368958929,-0.074176493209759,0.409061543436171,4,0.319999992847443,9.17000007629395,0.122173047639603,-0.386154097003745,-0.0938114472946952,27.0625,2.0625,11.6875
6.895,4.82801704332931,-0.0752673239922555,0.453785605518526,4.28999996185303,0.790000021457672,8.97000026702881,-0.0436332312998582,-0.153807140332,-0.0218166156499291,27.375,2.375,12
7.018,4.82474455098182,-0.0632681853847945,0.466875574908483,4.44999980926514,0.879999995231628,9.56999969482422,0.0327249234748937,-0.249800249191688,-0.0196349540849362,27.0625,2.0625,11.5625
7.144,4.81819956628685,-0.0676315085147803,0.487601359775916,4.67000007629395,0.479999989271164,8.52000045776367,-0.0665406777322838,-0.0458148928648512,0.023998277214922,27.375,2.0625,10
7.268,4.80729125846188,-0.062177354602298,0.496328006035887,4.65000009536743,0.119999997317791,8.19999980926514,0.00763581547747519,0.0327249234748937,-0.0327249234748937,26.75,1.6875,10.75
7.396,4.80620042767938,-0.0643590161672909,0.49850966760088,4.59000015258789,0.419999986886978,8.64000034332275,0.0098174770424681,-0.00763581547747519,-0.0534507083423263,27.875,0.875,10.375
7.52,4.79856461220191,-0.0654498469497874,0.495237175253391,4.6100001335144,0.730000019073486,8.35000038146973,0.0599956930373051,0.0349065850398866,-0.00436332312998582,26.375,1.6875,10
7.648,4.79311045828943,-0.0796306471222413,0.491964682905902,4.73999977111816,0.540000021457672,8.61999988555908,0.349065850398866,0.0599956930373051,-0.0250891079974185,26.75,2.0625,10.75
7.772,4.78220215046446,-0.128718032334582,0.48323803664593,4.3600001335144,1.50999999046326,8.71000003814697,0.525780437163292,-0.023998277214922,0.0709040008622696,26.375,2.75,9.1875
7.899,4.77238467342199,-0.20616701789183,0.485419698210923,4.46999979019165,1.21000003814697,8.75,0.926115334339491,-0.174532925199433,-0.561777852985675,26.375,4.5625,9.5625
8.023,4.79529211985442,-0.346884188833873,0.486510528993419,4.44000005722046,4.40000009536743,6.63000011444092,0.806123948264881,-0.0152716309549504,-0.149443817202014,26.0625,7,9.1875
8.15,4.81383624315686,-0.507236313860852,0.479965544298441,4.15000009536743,3.53999996185303,9,0.904298718689562,-0.233437787454242,-0.219256987281788,26.375,9.0625,7.6875
8.275,4.80510959689689,-0.634863515412937,0.481056375080937,5.05000019073486,3.9300000667572,7.28000020980835,1.09737576719143,-0.254163572321674,-0.497418836818384,26.0625,10.25,5.25
8.401,4.81710873550435,-0.779944009484966,0.471238898038469,3.84999990463257,6.51000022888184,5.90000009536743,1.12028321362386,0.0534507083423263,-0.107992247467149,25.6875,12.375,3.25
8.527,4.8007462737669,-0.934841980599463,0.448331451606043,4.05999994277954,6.15000009536743,5.8600001335144,0.929387826686981,-0.200712863979348,-0.250891079974185,23.75,12.375,3
8.653,4.78874713515944,-1.04174339728412,0.438513974563575,3.94000005722046,9.4399995803833,2.78999996185303,0.961021919379378,-0.103628924337163,-0.175623755981929,24.5625,14.1875,0.5625
8.779,4.80729125846188,-1.18682389135614,0.413424866566157,4.28000020980835,7.51000022888184,3.74000000953674,0.527962098728285,-0.317431757706469,-0.380699943091263,23.5,13.875,-1
8.903,4.83019870489431,-1.27081786160837,0.39706240482871,3.78999996185303,8.39000034332275,1.39999997615814,0.221438648846781,-0.130899693899575,-0.0719948316447661,22,14.5625,-3.25
9.031,4.83565285880679,-1.31336026212573,0.401425727958696,3.53999996185303,8.21000003814697,1.77999997138977,-0.141808001724539,0.135263017029561,-0.0490873852123405,23.5,14.5625,-3.6875
9.155,4.83892535115428,-1.31663275447322,0.392699081698724,4.1100001335144,7.26999998092651,2.54999995231628,-0.13853550937705,-0.0883572933822129,-0.0196349540849362,23.75,15,-3
